ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,Spotify_pop_category,Release year,Clean_track,Clean_album,Clean_artist
USANG2210588,3769.0,22.0,332741927.0,23892.0,9122511.0,150888295.0,609166.0,10579568.0,86648762.0,5.0,15729.6,332463.0,0.0,Hot track,2022,Los Collares,Los Collares,Oscar Maydon
DEKF22400486,3772.0,22.0,8033479.0,1347.0,7618938.0,1247875.0,50363.0,532995639.9,6374872917.9,11.0,133.0,11608.0,1.0,Well-known,2024,BLAQ ON BLAQ,BLAQ ON BLAQ,HoodBlaq
FRZID0900480,3778.0,22.0,923932404.0,261469.0,53941189.0,589202937.0,3297320.0,254252068.0,1972131587.0,64.0,23424.0,8619668.0,0.0,Well-known,2008,Memories,VIVA Club Rotation,Kid Cudi
QM4TX2371595,3789.0,22.0,29365536.0,28087.0,18522511.0,3502786.0,57445.0,11053278.0,124006258.0,4.0,2430.0,343152.0,0.0,Well-known,2023,It's That Time,It's That Time,Marlon Hoffstadt
AUXN22297509,3780.0,22.0,2723.0,11.0,237.0,250777729.0,329563.0,1664558.6,28449976.2,7.469367489808251,10.0,734274.638756651,0.0,Well-known,2023,Do Not Climb,Do Not Climb,Claps
FRPZ92417040,3786.0,22.0,14500608.0,1528.0,6768397.0,7766177.0,77814.0,1899691835.5,22035249357.1,18.0,784.0,201571.0,1.0,Hot track,2024,Mlanine,Mla,Heuss L'enfoir
QZHN62167502,3775.0,22.0,5755295.0,850.0,54262.0,565493630.0,1545650.0,43785.0,1040868.0,8.049372482372105,17.0,22228.0,0.0,Least popular,2021,Bakkal Amca,Bakkal Amca,Kukuli
QM6N22452000,3768.0,22.0,12809544.0,967.0,11244203.0,7124556.0,79550.0,1875917869.9,21730001402.0,7.0,1.0,55391.0,1.0,Well-known,2024,Martes 13,Martes 13 - Single,Luis R Conriquez
QZNFJ2402633,3791.0,22.0,1196257.0,208.0,567656.0,7023287.0,34395.0,95484867.8,1204801348.9,2.0,1.0,7750.0,0.0,Least popular,2024,Jom ka du me t,Jom ka du me t,Dafina Zeqiri
ZA4MG1700001,3783.0,22.0,3835.0,12.0,142.0,1438604417.0,6279411.0,54988032.3,823923081.7,7.469479607579524,15.0,734279.0421478541,0.0,Least popular,2017,BellaBella,Bella Bella,Vanco
USQX92305193,3765.0,22.0,26215354.0,6248.0,524752.0,16885737.0,135693.0,7673272.0,63529208.0,2.0,11.0,172649.0,1.0,Well-known,2023,Long Journey,Nostalgia,Rod Wave
USLXJ1507199,3782.0,22.0,622198235.0,53548.0,22066757.0,281739663.0,1138264.0,2053389.0,18928214.0,56.0,90639.0,2864850.0,0.0,Well-known,2015,Die A Happy Man,Die a Happy Man - Single,Thomas Rhett
USRC12202590,3766.0,22.0,142262820.0,53038.0,20272136.0,35675859.0,373352.0,53648356.0,365465494.0,18.0,2393.0,1147862.0123969691,1.0,Well-known,2022,Dah Dah DahDah,Who is Nardo Wick??,Nardo Wick
USQX92304263,3787.0,22.0,11614161.0,2375.0,2311705.0,3113363.0,29826.0,63079.0,1218414.0,3.0,118584.0,311403.0,0.0,Least popular,2023,Cab In A Solo,Cab In A Solo - Single,Scotty McCreery
QMDA62184373,3771.0,22.0,200764254.0,45002.0,9737159.0,217898959.0,1101215.0,1749382.0,28799405.0,35.0,2877.0,447896.0,1.0,Least popular,2021,S,S,Anuel AA
CAW112300246,3779.0,22.0,53303131.0,6899.0,2394704.0,78846057.0,671469.0,1633000.0,24708801.0,3.0,7.0,88579.0,0.0,Well-known,2023,Bachke Bachke,Making Memories,Karan Aujla
ZZOPM2003235,3785.0,22.0,219841054.0,71843.0,10101641.0,128686770.0,2638466.0,98450996.0,1206875855.0,3.0,9.0,1998537.0,1.0,Well-known,2020,Fed Up,ANTI-ICON,Ghostemane
USRC11902505,3781.0,22.0,224529894.0,50674.0,7520303.0,268061194.0,2237400.0,15530760.0,112923227.0,43.0,92023.0,2404340.0,1.0,Least popular,2019,Slide,Slide,H.E.R.
INZ031413259,3774.0,22.0,4527224.0,392.0,329325.0,179686266.0,2633829.0,17015219.6,255272718.4,4.0,278.0,24030.0,0.0,Well-known,2023,Udd Jaa Kaale Kaava,Udd Jaa Kaale Kaava  - Single,Udit Narayan
GBUM72302199,3777.0,22.0,75309953.0,34283.0,39325226.0,9963983.0,111125.0,2241743.0,22133936.0,20.0,3716.0,330883.0,0.0,Well-known,2023,Be The One,Be The One,Eli Brown
GBARL2400277,3788.0,22.0,13330547.0,1675.0,21053939.0,35472.0,3979.0,3510476.6,49529423.3,23.0,1603.0,18299.0,0.0,Hot track,2024,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn,Bring Me The Horizon
TCADL1840559,3767.0,22.0,633467655.0,74321.0,32015799.0,26434293.0,260550.0,162027612.0,1120361528.0,109.0,43085.0,1565404.0,0.0,Well-known,2018,This City,Not a Hobby,Sam Fischer
BXG6R2300280,3801.0,21.9,131981248.0,15020.0,12049822.0,127960114.0,714022.0,2506579.0,33156781.0,8.0,2.0,99846.0,1.0,Well-known,2023,Os Bico To Se Perguntando,Os Bico To Se Perguntando,MC PH
USUM72312706,3818.0,21.9,66513420.0,12490.0,4973699.0,15485803.0,395896.0,8225518.0,87668727.0,27.0,38078.0,356162.0,0.0,Well-known,2023,Last Time I Saw You,Last Time I Saw You,Nicki Minaj
USUM72400673,3795.0,21.9,7569031.0,2152.0,10280933.0,1937815.0,74131.0,53087610.7,416716593.2,23.0,26501.0,123954.0,1.0,Well-known,2024,Precision,Precision,Big Sean
USAT22308669,3820.0,21.9,32916107.0,13096.0,12843743.0,10840662.0,167538.0,1709.0,20835.0,5.0,56320.0,370210.0,1.0,Well-known,2023,Did Me Wrong,B4 BOA - Single,A Boogie Wit da Hoodie
GBARL2400420,3804.0,21.9,13712090.0,3148.0,14042635.0,3889395.0,76350.0,34547925.5,263477195.6,14.0,2005.0,158997.0,1.0,Well-known,2024,Cry No More,Cry No More,Headie One
THW092201719,3811.0,21.9,41494349.0,6516.0,1169599.0,267216988.0,1757325.0,14349551.0,102354732.0,11.0,1619.0,76255.0,0.0,Least popular,2022,Danza Kuduro - Cover,- Single,Jeff Satur
USUM72002036,3800.0,21.9,355137565.0,123588.0,10315713.0,45164581.0,408483.0,61667693.0,637177334.0,7.0,154.0,1086060.0,1.0,Well-known,2020,Get Back,Meet The Woo 2,Pop Smoke
GBARL1702250,3821.0,21.9,256361762.0,54160.0,11403808.0,183409458.0,2721404.0,49207504.0,298147047.0,26.0,352.0,747708.0,0.0,Well-known,2018,Panic Room,Panic Room,Au/Ra
HKK972235335,3810.0,21.9,5101261.0,1599.0,427725.0,402784101.12144524,2930658.9799206164,63429404.0,1190306094.0,7.983429285953789,5790.0,754464.2587012164,0.0,Well-known,2022,DJ BIWIR BEUREUM-BEUREUM JAWER HAYAM PANO COKLAT KOPI SUSU - RUNTAH,DJ BIWIR BEUREUM-BEUREUM JAWER HAYAM PANO COKLAT KOPI SUSU - RUNTAH,DJ MANIKCI REMIX
GBAHS1800484,3807.0,21.9,447406866.9237458,116.0,163402.0,1074810575.0,9084288.0,36837696.7,442677612.4,52.57903967983562,9269.7,2505943.2283492247,0.0,Well-known,2018,2002,NOW That's What I Call Music! 100,Anne-Marie
MXF011900173,3797.0,21.9,417257612.0,76682.0,17689258.0,301418451.0,2797161.0,14054827.0,219625896.0,71.0,15903.0,5980614.0,0.0,Well-known,2018,Baila Conmigo,Baila Conmigo,Dayvi
BXW922400001,3806.0,21.9,34042262.0,3323.0,20484664.0,11039801.0,333828.0,6646975.9,88273367.5,7.0,297.0,71762.0,1.0,Hot track,2024,Problemas de um Milion,Problemas de um Milion,WIU
USUM71809565,3819.0,21.9,727014998.0,114135.0,13562882.0,348078879.0,3056099.0,2804253.0,25640147.0,13.0,192.0,1122407.0,1.0,Well-known,2018,Noticed,Noticed,Lil Mosey
USUM71804149,3809.0,21.9,686323132.0,165691.0,25912755.0,168225696.0,1829885.0,59068777.0,343926725.0,48.0,253.0,964881.0,1.0,Well-known,2018,Shoota,Die Lit,Playboi Carti
QM4TX1990759,3793.0,21.9,37866.0,449.0,53427.0,1855597.0,35730.0,40025187.0,567183479.0,7.472910794516766,3.0,60542.0,0.0,Least popular,2019,Happy Birthday,Happy Birthday,Jovanie
USRC11601332,3812.0,21.9,669427500.0,66668.0,19682111.0,864787930.0,6096976.0,56322493.0,363488557.0,49.0,76.0,2365377.538690499,0.0,Well-known,2016,The Greatest,The Greatest,Sia
NOG841803010,3815.0,21.9,339954855.0,61901.0,8272313.0,669877400.0,6308434.0,16903913.0,215231253.0,14.0,7518.0,2570303.0,0.0,Well-known,2018,Ignite,Ignite,Alan Walker
USAT22105014,3805.0,21.9,172558590.0,71478.0,11466134.0,74993454.0,802824.0,8222888.0,80999687.0,49.0,26889.0,851112.0,1.0,Least popular,2021,Sharing Locations,Sharing Locations,Meek Mill
US38Y2304586,3794.0,21.9,1880312.0,408.0,22223.0,58299522.0,173898.0,5937642.0,168468483.0,7.6586760276210715,347.4,10918.0,0.0,Well-known,2023,Gp i,Gp i,Tun
USAT22207312,3814.0,21.9,80585683.0,16202.0,12738423.0,88959234.0,770086.0,5242187.0,42977111.0,3.0,1144.0,558741.5964484868,1.0,Least popular,2022,Vette Motors,Vette Motors - Single,YoungBoy Never Broke Again
ZA56E2305137,3816.0,21.9,2490826.0,513.0,66602.0,2189347.0,14151.0,5350656.0,69943676.0,3.0,627.0,224804.0,0.0,Well-known,2023,Only Fine Girl,Only Fine Girl - Single,Spyro
USUYG1539670,3803.0,21.9,6097493.0,765.0,183087.0,25736622.0,369780.0,369800.0,3300000.0,8.083874709974884,1.0,56295.0,1.0,Well-known,2024,EVIL EMPIRE,YOUNG GENIUS,Lil Mabu
USAT22002973,3813.0,21.9,189175699.0,49325.0,8000164.0,14575452.0,497747.0,210789823.0,2001548087.0,14.0,22497.0,1456206.0,0.0,Well-known,2020,Overwhelmed,Overwhelmed,Royal & the Serpent
USAT21600354,3799.0,21.9,627625151.0,76581.0,23235611.0,275081528.0,3556731.0,128360660.0,1187485509.0,41.0,313398.0,5017737.0,0.0,Well-known,2016,Good as Hell,Good As Hell,Lizzo
USCGH1697037,3802.0,21.9,761038233.0,121158.0,21027698.0,71245011.0,686801.0,28814118.0,131813469.0,129.0,2299.0,3258289.0,1.0,Well-known,2016,Caroline,Caroline,Amin
TCAHN2316445,3808.0,21.9,9452.0,3.0,37.0,402784101.12144524,2930658.9799206164,4290586.0,54998866.0,7.470045943479923,5789.3,19456.0,1.0,Well-known,2023,Mon ami,Mon ami,Tiesco le sultan
AEA0Q2376389,3796.0,21.9,37396.0,4.0,3608.0,98338088.0,56214.0,62427577.1,1132656017.1,7.472863406609842,112.5,734411.9398206691,0.0,Well-known,2023,Zombie Dance with New DB Heroes,Mummy Dance with Family,D Billions
US2BU1801109,3817.0,21.9,428271245.0,50261.0,14055347.0,587689921.0,2696020.0,5880730.0,67856339.0,34.0,8014.0,1097094.0,0.0,Well-known,2018,Adictiva,Adictiva,Daddy Yankee
QM4TX2337765,3798.0,21.9,146489854.0,12540.0,4019167.0,136400964.0,1361854.0,32671194.0,293588190.0,16.0,1218.0,227734.0,0.0,Well-known,2023,Kitsch,Kitsch,IVE
USAT21704623,3823.0,21.8,989608207.0,89520.0,20163755.0,300627390.0,2508271.0,21476849.0,205446459.0,42.0,4261.0,1889560.0,0.0,Well-known,2017,Rewrite The Stars,Rewrite The Stars,Zac Efron
USA2P2230222,3836.0,21.8,541018402.0,37204.0,14531541.0,35777367.0,911054.0,138278860.0,1096877338.0,32.0,6153.0,474609.0,0.0,Hot track,2022,Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans
USUG12302081,3842.0,21.8,285889664.0,23393.0,21692426.0,402784101.12144524,2930658.9799206164,156066065.6,1497899296.2,23.0,1696.0,326834.0,0.0,Hot track,2023,Enchanted,Speak Now,Taylor Swift
USUM72222544,3826.0,21.8,121721506.0,8049.0,3681766.0,136014507.0,557809.0,5280019.0,78468779.0,10.0,2442.0,426324.0,1.0,Well-known,2023,GUCCI LOS PA,MAANA SER,KAROL G
QMAF31500062,3841.0,21.8,595564275.0,93643.0,10186393.0,529533138.0,5465670.0,29092577.0,304569731.0,5.0,115.0,1393802.0,0.0,Well-known,2017,Legends Never Die,Legends Never Die,League of Legends
USSM12300831,3824.0,21.8,66555473.0,16789.0,14682417.0,4641915.0,103677.0,1300069.0,14476475.0,19.0,3411.0,127972.0,0.0,Well-known,2023,BLEED,BLEED - Single,The Kid LAROI
QZLBC2302548,3950.0,21.8,1577904955.0,1.0,23.0,402784101.12144524,2930658.9799206164,288351719.6,2772354601.1,166.56188685986575,111528.6,6982584.717795335,1.0,Well-known,2023,IDGAF,IDGAF,Lucixn
JPPO02400480,3825.0,21.8,33845527.0,1766.0,5537845.0,30645137.0,480941.0,89040979.6,1157299872.9,27.0,468.0,109995.0,0.0,Well-known,2024,Michi Teyu Ku,Un Verano Sin Ti,Fujii Kaze
USSD11600005,3845.0,21.8,322003779.0,25025.0,10799784.0,1326260675.0,3999448.0,13009263.0,77792182.0,27.0,4143.0,1636139.0,0.0,Least popular,2016,Desde Esa Noche,Desde Esa Noche,Thalia
SE5R71900201,3839.0,21.8,763658190.0,99429.0,20117915.0,155980021.0,1735488.0,19576729.0,258338520.0,143.0,88421.0,4054017.0,0.0,Well-known,2019,SOS,SOS,Avicii
IND292208377,3844.0,21.8,39057770.0,1308.0,893063.0,252467125.0,974051.0,33458754.8,639017573.3,11.407105643249183,975.4,16986.0,0.0,Least popular,2023,Pulsar Bike,Dhamaka  - EP,Bheems Ceciroleo
USSM12004756,3830.0,21.8,278032053.0,79755.0,13755423.0,179207995.0,2529783.0,18571806.0,170949508.0,58.0,38286.0,1765806.0,1.0,Well-known,2020,FRANCHISE,FRANCHISE,Travis Scott
INS171806873,3831.0,21.8,115373265.0,10885.0,2902589.0,743095293.0,4886076.0,25262021.0,440380121.0,11.0,994.0,297728.0,0.0,Well-known,2018,Kya Baat Ay,Kya Baat Ay,Harrdy Sandhu
JPWP02370420,3828.0,21.8,65157999.0,8260.0,3310476.0,117612168.0,1609669.0,25965952.0,161449720.0,7.0,66.0,121995.0,0.0,Least popular,2023,Do not touch,Do not touch,MISAMO
USWB12004216,3840.0,21.8,113153819.0,35421.0,6478459.0,14448833.0,138564.0,6242856.0,47272619.0,21.0,63.0,97523.0,1.0,Well-known,2020,PERSIAN RUGS,PARTYPACK,PARTYNEXTDOOR
INE241800060,3833.0,21.8,15619.0,13.0,168.0,48633119.0,214149.0,92721160.3,1391287923.2,7.470667733313956,57945.3,3539.0,0.0,Well-known,2024,Romeo Juliet - Title Song,Romeo Vs Juliet  - EP,Akassh
USUYG1390429,3835.0,21.8,315336758.0,79303.0,26443727.0,29058447.0,408335.0,108992382.0,1234944902.0,30.0,5328.0,1286750.0,1.0,Well-known,2021,Ambition For Cash,Ambition For Cash,Key Glock
MXA411400084,3832.0,21.8,310742518.0,20307.0,11542516.0,811416034.0,2074845.0,2297779.0,32767411.0,10.0,3303.0,1171550.0,0.0,Well-known,2018,En Peligro de Extinci,En Peligro De Extinci,La Adictiva
QZNWQ2336916,3838.0,21.8,6220250.0,458.0,44624.0,114811395.0,851776.0,9369979.0,155823199.0,8.096251725485887,5.0,16531.0,0.0,Least popular,2023,Besito,Besito,Soy Pau
JPPO02304150,3834.0,21.8,46945798.0,4120.0,5907064.0,50822146.0,474399.0,55813094.7,570132398.8,24.0,334.0,161457.0,0.0,Well-known,2024,Danza Kuduro - Cover,Un Verano Sin Ti,Drake
USUG12001567,3829.0,21.8,664972754.0,67417.0,29811087.0,148754253.0,2371235.0,36829248.0,275420611.0,139.0,123485.0,3200345.0,0.0,Well-known,2020,Be Kind,Manic,Marshmello
US5TA2300237,3843.0,21.8,56463608.0,3500.0,6710198.0,40744351.0,1252374.0,105261308.0,1219031852.4,6.0,1254.0,90979.0,0.0,Least popular,2024,I GOT YOU,I GOT YOU,TWICE
DEA622201528,3822.0,21.8,131713257.0,43947.0,6669237.0,33686131.0,355898.0,7289705.0,94823161.0,17.0,36564.0,638655.0,1.0,Least popular,2022,Zukunft Pink,Zukunft Pink  - Si,Peter Fox
UYB282379007,3837.0,21.8,205855278.0,15475.0,4201646.0,78474072.0,419209.0,28331408.0,253126168.0,12.0,1187.0,594542.0,0.0,Well-known,2023,CCC,CCC,Michelle Maciel
USA2P2420093,3827.0,21.8,40072883.0,1248.0,57818152.0,17561285.0,198584.0,7204605.0,57775293.0,8.0,50.0,50238.0,0.0,Hot track,2024,Dime,Dime,El Malilla
KRMIM2335213,3861.0,21.7,2508.0,3.0,433.0,251812286.0,313121.0,1664558.6,28449976.2,7.469345812361467,3.0,75.0,0.0,Least popular,2023,Do you like yogurt,Do you like yogurt - Single,Pierce
USUM71416307,3874.0,21.7,1088889743.0,190953.0,46698179.0,271796914.0,3319576.0,217514635.0,1412148968.0,91.0,9250.0,3713524.0,0.0,Hot track,2014,Electric Love,Candy,B
QMFME2364185,3854.0,21.7,95925842.0,16712.0,10256270.0,28849994.0,317982.0,5399176.0,27249793.0,4.0,24.0,77503.0,1.0,Well-known,2023,MR. OCTOBER,nadie sabe lo que va a pasar ma,Bad Bunny
USUG12401038,3853.0,21.7,92296736.0,2336.0,7788313.0,3354991.0,39792.0,98932474.1,1204812437.6,9.0,258.0,12812.0,0.0,Well-known,2024,I Can Fix Him,THE TORTURED POETS DEPARTMENT,Taylor Swift
QM6N22432504,3865.0,21.7,13060347.0,648.0,5441452.0,10890264.0,69044.0,4336565849.8,46357096554.7,8.785906789276664,1637.0,785981.3174043412,0.0,Well-known,2024,K,K,Mabel Matiz
CAW112300242,3871.0,21.7,56798458.0,7404.0,1780691.0,77968183.0,627912.0,1461040.0,11740158.0,9.0,166.0,74830.0,0.0,Well-known,2023,Jee Ni Lagda,Making Memories,Karan Aujla
KRA492400564,3862.0,21.7,25974901.0,1093.0,11421810.0,20524343.0,241755.0,119084559.5,1437764510.2,17.0,234.0,122206.0,0.0,Hot track,2024,Sudden Shower,"Lovely Runner, Pt. 1",Eclipse
FR10S1963992,3873.0,21.7,102266938.0,5921.0,739326.0,531503711.0,4123099.0,38869680.0,544172370.0,3.0,1.0,319625.0,0.0,Well-known,2019,Nira Ishq,Nira Ishq,Guri
UYB282376006,3868.0,21.7,223617742.0,28508.0,7355147.0,57156070.0,432032.0,8059214.0,51766245.0,4.0,40.0,409658.0,0.0,Hot track,2023,lo que hay x aqu,lo que hay x aqu,Rels B
MXF152200437,3858.0,21.7,281927185.0,27199.0,9782411.0,158004846.0,605118.0,168197603.4,1597020618.5,11.0,22833.0,685597.0,0.0,Well-known,2022,Los Cachos,Los Cachos - Single,Piso 21
INUM72100074,3847.0,21.7,162005746.0,11105.0,3811972.0,402093763.0,2902624.0,4573508.0,74566411.0,15.0,708.0,268778.0,0.0,Well-known,2021,Jugnu,Jugnu,Badshah
QMFME2364181,3880.0,21.7,86588767.0,16215.0,2220706.0,31617320.0,668926.0,506027.0,5482577.0,4.0,67.0,173314.0,1.0,Well-known,2023,NADIE SABE,nadie sabe lo que va a pasar ma,Bad Bunny
FRX282404287,3859.0,21.7,24176156.0,1698.0,3907201.0,16676082.0,71161.0,101644396.5,1133496301.1,4.0,36.0,174070.0,0.0,Hot track,2024,nE !?,#1 - EP,Lvbel C5
USUM71916692,3869.0,21.7,358055646.0,63452.0,9753180.0,79428378.0,1309138.0,62330473.0,1038829201.0,29.0,70.0,761157.0,1.0,Least popular,2019,Graduation,Graduation,benny blanco
BXW922200001,3856.0,21.7,174165147.0,32542.0,6206794.0,228106838.0,2216911.0,12238437.0,119676469.0,16.0,34.0,50042.0,1.0,Well-known,2022,Fim de Semana no Rio,Fim de Semana no Rio,Teto
QZNMY2304784,3883.0,21.7,149609501.0,17828.0,12635199.0,3195354.0,64197.0,2439916.0,15160078.0,6.0,645.0,185310.0,1.0,Well-known,2023,Best Time,Larger Than Life,Brent Faiyaz
USSM11405787,3851.0,21.7,491313680.0,122568.0,20199078.0,1058207974.0,7605627.0,42506243.0,300243753.0,70.0,19762.0,4169134.0,1.0,Well-known,2014,Hot N*gga,Hot N*gga,Bobby Shmurda
QZ5AB2358733,3872.0,21.7,18550706.0,2537.0,558526.0,159688005.0,376830.0,4292828.0,117607339.0,9.339474068568066,6664.0,256826.0,0.0,Least popular,2023,No Sufrir por Nadie - R,No Sufrir por Nadie,Joaquin Guiller
USSM12106837,3848.0,21.7,259405297.0,46330.0,19899069.0,68379159.0,772098.0,11752918.0,71844871.0,49.0,66137.0,1255610.0,0.0,Least popular,2021,For Tonight,For Tonight,Giveon
USSM12305651,3846.0,21.7,49246411.0,22225.0,4792493.0,17029916.0,393829.0,2771742.0,27395460.0,7.0,1985.0,278504.0,1.0,Least popular,2023,Barely Holdin' On,Barely Holdin' On,Polo G
PHW012300230,3849.0,21.7,68411628.0,4215.0,13721864.0,19337973.0,108046.0,25356960.0,297146611.0,4.0,687.0,21919.0,0.0,Well-known,2023,Lihim,Lihim,Arthur Miguel
USUG12306677,3882.0,21.7,118707702.0,10228.0,19750632.0,9538075.0,165711.0,6616382.0,76251071.0,72.0,15098.0,118791.0,0.0,Well-known,2023,Shake It Off,1989,Taylor Swift
QZZ4J2400154,3850.0,21.7,34391822.0,2998.0,8168809.0,1039710.0,18323.0,154961760.0,1613573669.3,2.0,8.0,164696.0,1.0,Well-known,2024,DICE AND ROLL,DICE AND ROLL,Odetari
USUG12401043,3863.0,21.7,83518075.0,2267.0,5904252.0,3279453.0,42516.0,116300.0,981800.0,8.0,260.0,19572.0,0.0,Well-known,2024,Clara Bow,THE TORTURED POETS DEPARTMENT,Taylor Swift
USRC12300035,3852.0,21.7,3663303.0,683.0,29671686.0,438239.0,18824.0,1571654.9,23197194.3,43.0,92.0,7961.0,1.0,Well-known,2024,Witchy,TIMELESS,KAYTRANADA
QZDYA1800021,3857.0,21.7,467670966.0,38826.0,10338131.0,347013964.0,1956639.0,26647285.0,306310424.0,26.0,10865.0,918617.0,0.0,Well-known,2020,Quireme Mientras Se P,Quireme Mientras Se P,Manuel Turizo
USAT22203704,3881.0,21.7,846772236.0,22663.0,8235045.0,402784101.12144524,2930658.9799206164,95130227.6,752156484.9,92.8451863567193,53572.9,4087383.833611112,1.0,Well-known,2022,About Damn Time,Special,Lizzo
GBAHS2300402,3878.0,21.7,68189858.0,14429.0,12456842.0,15853723.0,71513.0,243524.0,4189925.0,44.0,66669.0,521658.0,0.0,Well-known,2023,0800 HEAVEN,0800 HEAVEN - Single,Nathan Dawe
USSD12000059,3860.0,21.7,439049524.0,57496.0,13084955.0,378728492.0,2017344.0,284201.0,1774594.0,44.0,7313.0,568549.0,0.0,Well-known,2020,Eleg,Eleg,Rauw Alejandro
USRC11601833,3885.0,21.7,441916342.0,47499.0,20527523.0,757432448.0,6966709.0,4366102.0,26604065.0,96.0,226.0,2127258.0,0.0,Least popular,2016,Hallelujah,A Pentatonix Christmas,Pentatonix
CA5KR2466583,3870.0,21.7,24071511.0,2.0,2190.0,402784101.12144524,2930658.9799206164,143186743.5,1609210531.2,9.896111075974751,28690.6,829584.2514821657,0.0,Least popular,2024,You can't control my heart,Missing,Kurochuu
USSM11507194,3886.0,21.7,169574765.0,46212.0,10914718.0,64115813.0,532711.0,3047870.0,29701332.0,72.0,3414.0,1488185.0,1.0,Well-known,2015,March Madness,56 Nights,Future
USRC12203892,3884.0,21.7,162054666.0,1991.0,492746.0,402784101.12144524,2930658.9799206164,17261756.4,232063498.0,26.0,267248.0,1462059.5675694929,0.0,Least popular,2022,Never Gonna Not Dance Again,Never Gonna Not Dance Again - Single,P!nk
QMUY41800271,3875.0,21.7,433664050.0,78546.0,20739392.0,235890905.0,2265284.0,154355675.0,1344891926.0,126.0,28247.0,4070551.0,0.0,Least popular,2018,Que Calor,Major Lazer Essentials,Major Lazer
USAT21904061,3876.0,21.7,404692736.0,117843.0,15973142.0,122850735.0,1344633.0,49418549.0,338188316.0,31.0,103118.9,846798.0,1.0,Well-known,2019,Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again
USSM11806658,3887.0,21.7,740409304.0,140977.0,21048687.0,211251366.0,2171021.0,5798688.0,50313512.0,50.0,1945.0,1402381.0,1.0,Well-known,2018,STARGAZING,ASTROWORLD,Travis Scott
USSM12402042,3864.0,21.7,17192758.0,5834.0,2628670.0,2341216.0,30917.0,207737774.6,2134631741.4,4.0,46.0,598016.2908450523,1.0,Well-known,2024,WTFYM,WE DON'T TRUST YOU,Future
USEP42414005,3879.0,21.7,4094651.0,471.0,11007124.0,402784101.12144524,2930658.9799206164,396296006.6,3950901676.4,8.0,723.0,20319.0,1.0,Well-known,2024,All My Life,All My Life,Falling In Reverse
CA5KR2269973,3855.0,21.7,133459011.0,35905.0,9102015.0,62093393.0,780391.0,225519563.0,1961457700.0,36.0,218.0,689568.0,1.0,Well-known,2022,Munch,Munch  -,Ice Spice
USUM71708224,3877.0,21.7,493699616.0,78449.0,16977422.0,308466086.0,3407408.0,7042197.0,43620157.0,15.0,63.0,1344159.0,0.0,Well-known,2017,If You Want Love,Perception,NF
ITI022200181,3866.0,21.7,447406866.9237458,4.0,271.0,354682832.0,389042.0,66083083.0,622680005.6,52.57903967983562,6948.0,2505943.2283492247,0.0,Well-known,2022,Humpty Dumpty,Fusion In The City,Lo Greco Bros
USUYG1156895,3867.0,21.7,1356969354.0,184465.0,30276013.0,910676.0,22351.0,56122006.0,401420595.0,7.0,147.0,2258367.0,1.0,Hot track,2017,Revenge,17,XXXTENTACION
ESA012082771,3921.0,21.6,3369.0,8.0,102.0,797581325.0,13221137.0,4611522.4,59408609.4,7.469432622973937,792.0,734277.1968418283,0.0,Well-known,2020,Savage Love,The Bboy Hoppers Dance Videos,Jason Derulo
